Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2016-06-23,19.778152465820312,,23.152780532836914,15.80481243133545,47.98110580444336,19.838796615600586,41.91619110107422,23.506385803222656,18.585159301757812,60.89380645751953,35.79164123535156
2016-06-24,18.915023803710938,,22.404619216918945,14.95800495147705,46.02598190307617,19.076278686523438,41.111000061035156,23.21048355102539,18.614704132080078,59.12791442871094,34.46150207519531
2016-06-27,18.277944564819336,,21.68665313720703,14.531218528747559,44.942623138427734,18.692766189575195,41.02584457397461,23.174396514892578,18.843652725219727,58.334564208984375,33.828094482421875
2016-06-28,18.43412971496582,,22.290552139282227,14.903810501098633,45.70435333251953,19.062742233276367,41.28133010864258,23.60020637512207,18.913806915283203,59.46914291381836,34.502220153808594
2016-06-29,18.746501922607422,,22.713279724121094,15.242530822753906,46.51688003540039,19.356014251708984,41.761348724365234,24.047672271728516,18.96550750732422,60.603790283203125,35.058712005615234
2016-06-30,19.046550750732422,,22.894454956054688,15.486413955688477,47.40557098388672,19.568071365356445,42.69815444946289,24.242536544799805,19.375396728515625,61.175350189208984,35.31659698486328
2016-07-01,19.054763793945312,,23.015226364135742,15.40511703491211,47.557926177978516,19.61319351196289,42.496849060058594,24.22810173034668,19.37908172607422,61.55924987792969,35.68305587768555
2016-07-05,18.709514617919922,,22.552242279052734,15.174789428710938,47.126277923583984,19.46881103515625,42.736873626708984,24.404922485351562,19.52310562133789,61.49953842163086,35.39350891113281
2016-07-06,18.78349494934082,,22.649538040161133,15.215433120727539,47.36324691772461,19.60417938232422,42.77556610107422,24.37245750427246,19.563722610473633,62.19054412841797,35.696632385253906
2016-07-07,18.83281707763672,,22.418045043945312,15.235760688781738,47.49020767211914,19.60417938232422,42.69040298461914,24.069320678710938,19.201839447021484,62.09669876098633,35.850467681884766
2016-07-08,19.301374435424805,,22.71663475036621,15.527064323425293,48.43816375732422,19.910972595214844,43.11623764038086,24.486480712890625,19.4012451171875,62.86449432373047,36.47481155395508
2016-07-11,19.39590835571289,,22.7602481842041,15.615128517150879,48.74284362792969,20.028291702270508,43.12397003173828,24.675567626953125,19.386470794677734,62.69386291503906,36.68745040893555
2016-07-12,19.74938201904297,,23.32389259338379,15.811590194702148,49.19142532348633,20.19071388244629,42.89170837402344,24.726093292236328,19.120595932006836,63.0009651184082,36.83222579956055
2016-07-13,19.802812576293945,,23.122581481933594,15.811590194702148,49.309913635253906,20.195222854614258,43.1317138671875,24.841564178466797,19.272001266479492,62.97539520263672,36.6512565612793
2016-07-14,19.979557037353516,,23.240013122558594,15.960627555847168,49.68232727050781,20.326072692871094,43.12397003173828,24.703723907470703,19.14645004272461,63.24837112426758,36.800575256347656
2016-07-15,20.049427032470703,,23.226591110229492,15.93353271484375,49.673866271972656,20.30802345275879,43.12397003173828,24.66762924194336,19.201839447021484,63.197166442871094,36.6376838684082
2016-07-18,20.180952072143555,,23.24336814880371,15.987728118896484,49.631553649902344,20.443378448486328,43.07750701904297,24.675567626953125,19.257232666015625,63.22279357910156,36.7779426574707
2016-07-19,20.06175994873047,,23.112524032592773,15.994498252868652,49.65693283081055,20.39826202392578,43.046546936035156,24.746301651000977,19.223995208740234,63.086299896240234,36.710079193115234
2016-07-20,20.06998062133789,,23.0789794921875,16.02159309387207,49.750038146972656,20.664461135864258,42.89170837402344,24.711652755737305,19.11321449279785,63.65786361694336,36.863895416259766
2016-07-21,19.946670532226562,,22.850831985473633,15.94030475616455,49.24222183227539,20.556177139282227,42.76784133911133,24.783828735351562,19.227685928344727,63.84552001953125,36.76436233520508
2016-07-22,20.000104904174805,,22.921289443969727,16.04191780090332,49.335323333740234,20.677997589111328,42.96913146972656,24.971471786499023,19.482481002807617,63.97349166870117,36.918190002441406
2016-07-25,19.967227935791016,,22.465011596679688,16.008052825927734,49.07294464111328,20.65092658996582,42.92267608642578,24.935392379760742,19.44924545288086,63.905250549316406,36.97700119018555
2016-07-26,20.119295120239258,,22.595855712890625,16.02159309387207,49.47920227050781,20.6960391998291,42.58975601196289,24.79465103149414,19.279380798339844,63.79433822631836,36.931758880615234
2016-07-27,20.143962860107422,,22.374431610107422,16.01482391357422,49.28453063964844,20.86749839782715,41.954891204833984,24.610612869262695,19.057825088500977,64.08440399169922,36.81865310668945
2016-07-28,20.115190505981445,,22.377784729003906,16.04869270324707,49.26759719848633,20.88103675842285,42.140716552734375,24.762184143066406,19.13167953491211,64.02468872070312,36.886512756347656
2016-07-29,20.012435913085938,,22.605915069580078,16.02159309387207,49.123722076416016,20.95773696899414,42.34975051879883,25.02777099609375,19.24615478515625,64.15266418457031,36.9272575378418
2016-08-01,19.901460647583008,,21.86111831665039,15.980951309204102,49.064476013183594,20.99834442138672,42.39621353149414,25.108598709106445,19.257232666015625,64.56211853027344,36.986061096191406
2016-08-02,19.848024368286133,,22.059059143066406,15.845460891723633,48.607425689697266,20.840421676635742,42.334266662597656,24.726093292236328,19.13167953491211,64.3147201538086,36.43408966064453
2016-08-03,19.89734649658203,,22.485137939453125,16.008052825927734,48.84440612792969,20.912616729736328,42.10200119018555,24.538440704345703,19.0172119140625,64.13557434082031,36.538143157958984
2016-08-04,19.979557037353516,,22.45158576965332,15.967403411865234,48.8613395690918,21.025413513183594,42.19490432739258,24.495140075683594,19.006128311157227,64.041748046875,36.520057678222656
2016-08-05,20.04531478881836,,22.6562442779541,16.272249221801758,49.35224151611328,21.22844696044922,42.26459884643555,24.495140075683594,18.732872009277344,64.19530487060547,36.90462112426758
2016-08-08,20.086416244506836,,22.958192825317383,16.29257583618164,49.41994857788086,21.22393798828125,42.2181396484375,24.487924575805664,18.725482940673828,63.649330139160156,36.7824592590332
2016-08-09,20.02476692199707,,22.837413787841797,16.30611801147461,49.40302276611328,21.269058227539062,42.34975051879883,24.653915405273438,18.72179412841797,63.80288314819336,36.67388153076172
2016-08-10,20.028881072998047,,22.589149475097656,16.177410125732422,49.37762451171875,21.20137596130371,42.504600524902344,24.60340118408203,18.725482940673828,63.5895881652832,36.75079345703125
2016-08-11,20.115190505981445,,22.921289443969727,16.21128273010254,49.699256896972656,21.2780818939209,42.504600524902344,24.37245750427246,18.769798278808594,63.956443786621094,37.11726379394531
2016-08-12,19.901460647583008,,23.048770904541016,16.16385841369629,49.5638427734375,21.25551986694336,42.65169906616211,24.45184326171875,18.795644760131836,63.79433822631836,37.09916305541992
2016-08-15,20.102859497070312,,23.233304977416992,16.272249221801758,49.8939208984375,21.359289169311523,42.543304443359375,24.4229679107666,18.50762176513672,63.905250549316406,37.17155456542969
2016-08-16,19.996000289916992,,23.27020835876465,16.23160743713379,49.673866271972656,21.20137596130371,42.357479095458984,24.127065658569336,18.28974723815918,63.333675384521484,36.95891571044922
2016-08-17,19.979557037353516,,23.34066390991211,16.285797119140625,49.817745208740234,21.192350387573242,42.473628997802734,24.22810173034668,18.563003540039062,63.46162414550781,36.87294006347656
2016-08-18,20.106969833374023,,23.8204288482666,16.272249221801758,49.970096588134766,21.20137596130371,42.620731353759766,24.177587509155273,18.791955947875977,63.48721694946289,36.85032272338867
2016-08-19,20.135740280151367,,23.622495651245117,16.265480041503906,49.953163146972656,21.21491241455078,42.52007293701172,23.989940643310547,18.563003540039062,63.43603515625,36.87294006347656
2016-08-22,20.106969833374023,,23.350727081298828,16.265480041503906,49.910850524902344,21.21491241455078,42.58202362060547,24.10541343688965,18.61100959777832,63.56401824951172,36.83675003051758
2016-08-23,20.27959442138672,,23.515119552612305,16.285797119140625,49.953163146972656,21.291614532470703,42.496849060058594,24.09097671508789,18.529775619506836,63.62370681762695,37.022247314453125
2016-08-24,20.04531478881836,,23.421180725097656,16.279033660888672,49.800819396972656,21.1743106842041,42.42717361450195,24.02602195739746,18.52239227294922,62.625587463378906,36.84580612182617
2016-08-25,20.143962860107422,,23.35744285583496,16.312898635864258,49.7923583984375,21.219425201416016,42.26459884643555,24.127065658569336,18.533462524414062,62.09669876098633,36.72364807128906
2016-08-26,20.028881072998047,,23.276912689208984,16.333221435546875,49.64846420288086,21.22844696044922,42.04780960083008,23.88889503479004,18.149431228637695,62.33555603027344,36.61958694458008
2016-08-29,20.209720611572266,,23.434600830078125,16.475486755371094,50.00395584106445,21.309659957885742,42.295562744140625,24.127065658569336,18.297138214111328,62.4720573425293,36.74626541137695
2016-08-30,20.160398483276367,,23.354084014892578,16.624526977539062,49.868526458740234,21.237470626831055,42.04780960083008,24.054893493652344,18.10512351989746,62.2587890625,36.54267120361328
2016-08-31,19.959001541137695,,22.985031127929688,16.638076782226562,49.5892333984375,21.20137596130371,42.10200119018555,24.09097671508789,18.17896842956543,62.07109069824219,36.447654724121094
2016-09-01,20.041200637817383,,22.91793441772461,16.570331573486328,49.631553649902344,21.269058227539062,42.117488861083984,24.083763122558594,18.08665657043457,61.90901184082031,36.520057678222656
2016-09-02,20.242605209350586,,23.176265716552734,16.64484214782715,49.87700653076172,21.363801956176758,42.442649841308594,24.242536544799805,18.326675415039062,61.97726821899414,36.592437744140625
2016-09-06,20.197391510009766,,23.525182723999023,16.61775016784668,49.733116149902344,21.472089767456055,42.535560607910156,24.444622039794922,18.526079177856445,62.199073791503906,36.66030502319336
2016-09-07,20.16861915588379,,23.659385681152344,16.61097526550293,49.7923583984375,21.52623748779297,42.163944244384766,24.566513061523438,18.529775619506836,62.199073791503906,36.67839813232422
2016-09-08,20.08230972290039,,24.10224151611328,16.59742546081543,49.750038146972656,21.350263595581055,41.93168258666992,24.254535675048828,18.592548370361328,62.25025939941406,36.3616943359375
2016-09-09,19.498661041259766,,23.384275436401367,16.285797119140625,48.34504699707031,20.826885223388672,40.79356384277344,23.33310317993164,17.89463233947754,61.00471878051758,35.48398971557617
2016-09-12,19.683624267578125,,23.615772247314453,16.468717575073242,48.962913513183594,21.1743106842041,41.56005859375,23.427431106567383,18.212202072143555,61.90901184082031,35.981658935546875
2016-09-13,19.317813873291016,,22.941423416137695,16.177410125732422,48.24348831176758,21.02090835571289,41.04906463623047,23.01387596130371,17.961105346679688,61.081520080566406,35.47041702270508
2016-09-14,19.272602081298828,,22.66967010498047,16.136768341064453,48.20117950439453,21.12016487121582,40.925193786621094,23.05740737915039,18.031267166137695,61.081520080566406,35.474945068359375
2016-09-15,19.39590835571289,,22.95149040222168,16.23160743713379,48.582027435302734,21.46758460998535,41.258087158203125,23.23152732849121,18.167896270751953,61.712791442871094,35.73283386230469
2016-09-16,19.318241119384766,,22.76618194580078,16.077768325805664,48.17524719238281,21.388751983642578,41.124114990234375,23.151723861694336,18.345163345336914,61.75476837158203,35.655616760253906
2016-09-19,19.347158432006836,,22.752685546875,16.180286407470703,48.38800811767578,21.347978591918945,41.038421630859375,23.391151428222656,18.527645111083984,61.532081604003906,35.62836456298828
2016-09-20,19.2893123626709,,22.58728790283203,16.18866729736328,48.430564880371094,21.334383010864258,41.147491455078125,23.34761619567871,18.494129180908203,61.720516204833984,35.655616760253906
2016-09-21,19.58264923095703,,23.110462188720703,16.28921890258789,49.0602912902832,21.57449722290039,41.37339782714844,23.616064071655273,18.870271682739258,62.33712387084961,36.00078201293945
2016-09-22,19.64461326599121,,23.137466430664062,16.322734832763672,49.40921401977539,21.705890655517578,41.73954391479492,24.08041000366211,18.985715866088867,62.80812072753906,36.26417922973633
2016-09-23,19.545461654663086,,22.830312728881836,16.23894691467285,49.119876861572266,21.515602111816406,41.55256271362305,24.174726486206055,18.97081756591797,62.61116027832031,36.18244552612305
2016-09-26,19.454572677612305,,22.729053497314453,15.979188919067383,48.9071159362793,21.388751983642578,41.20201110839844,24.225509643554688,18.92240333557129,61.883243560791016,35.78279113769531
2016-09-27,19.512414932250977,,22.577167510986328,16.10487937927246,49.24751663208008,21.62433624267578,41.37339782714844,24.015104293823242,18.676610946655273,62.319984436035156,36.14611053466797
2016-09-28,19.735511779785156,,23.55262565612793,16.180286407470703,49.63047409057617,21.665109634399414,41.443504333496094,24.181976318359375,18.650545120239258,62.225791931152344,36.24602127075195
2016-09-29,19.58264923095703,,23.512121200561523,15.954045295715332,49.2390251159668,21.53372573852539,41.038421630859375,23.884506225585938,18.371227264404297,61.129581451416016,36.05982208251953
2016-09-30,19.72724723815918,,23.8327693939209,16.171905517578125,49.68153381347656,21.64699363708496,41.451297760009766,23.775678634643555,18.244609832763672,61.75476837158203,36.35047149658203
2016-10-03,19.70245361328125,,23.81589126586914,16.096500396728516,49.72407913208008,21.58356285095215,41.18642044067383,23.31859588623047,17.987646102905273,61.70338821411133,36.3277587890625
2016-10-04,19.433916091918945,,23.57286834716797,16.163530349731445,49.307090759277344,21.50653648376465,40.835872650146484,22.963085174560547,17.611509323120117,61.5834846496582,36.20060729980469
2016-10-05,19.566120147705078,,23.934024810791016,16.42328643798828,49.62195587158203,21.58356285095215,40.79692840576172,22.53502082824707,17.574264526367188,61.823272705078125,36.35047149658203
2016-10-06,19.72724723815918,,23.97115135192871,16.448427200317383,49.62195587158203,21.633399963378906,40.87483596801758,22.578554153442383,17.570539474487305,61.5920524597168,36.37772750854492
2016-10-07,19.35955238342285,,23.8327693939209,16.440044403076172,48.983707427978516,21.57449722290039,40.765769958496094,22.520505905151367,17.548192977905273,61.54922866821289,36.21422576904297
2016-10-10,19.47523307800293,,24.207416534423828,16.523839950561523,49.03476333618164,21.72401237487793,40.765769958496094,22.607572555541992,17.69343376159668,61.831825256347656,36.273277282714844
2016-10-11,19.21082305908203,,23.930652618408203,16.373010635375977,48.52417755126953,21.479360580444336,40.55544662475586,22.433448791503906,17.492334365844727,60.28177261352539,35.83274459838867
2016-10-12,19.17363739013672,,23.829395294189453,16.35624885559082,48.6177864074707,21.515602111816406,40.78132629394531,22.752681732177734,17.66364288330078,59.99915313720703,36.00078201293945
2016-10-13,19.074491500854492,,23.6977596282959,16.19704246520996,48.60077667236328,21.37968635559082,40.78913879394531,22.82523536682129,17.88336944580078,60.02484130859375,35.86907196044922
2016-10-14,19.136457443237305,,23.559370040893555,16.272459030151367,48.702880859375,21.461240768432617,40.79692840576172,22.796218872070312,17.782821655273438,59.62233352661133,35.82820129394531
2016-10-17,19.15298080444336,,23.444612503051758,16.19704246520996,48.57522964477539,21.415935516357422,40.60216522216797,22.817977905273438,17.87964630126953,59.42536163330078,35.53298568725586
2016-10-18,19.32650375366211,,23.53911781311035,16.331117630004883,48.677345275878906,21.53372573852539,40.726806640625,22.934062957763672,18.03233528137207,60.13616943359375,35.7691535949707
2016-10-19,19.46696662902832,,23.873266220092773,16.473560333251953,48.83053207397461,21.57449722290039,40.49311065673828,23.021121978759766,17.991371154785156,59.913490295410156,35.92811965942383
2016-10-20,19.450443267822266,,23.846267700195312,16.473560333251953,48.56671905517578,21.474830627441406,40.4697380065918,22.941322326660156,17.980195999145508,60.196102142333984,35.859981536865234
2016-10-21,19.442184448242188,,23.691011428833008,16.465185165405273,48.49863052368164,21.53372573852539,40.6878662109375,22.92681121826172,17.87592124938965,59.69939422607422,36.14611053466797
2016-10-24,19.487621307373047,,23.620121002197266,16.515459060668945,48.592247009277344,21.742136001586914,40.95273208618164,22.955827713012695,17.942955017089844,59.588077545166016,36.40498352050781
2016-10-25,19.309982299804688,,23.512121200561523,16.498699188232422,48.464595794677734,21.665109634399414,41.100738525390625,22.92681121826172,18.05467987060547,59.416812896728516,35.97806930541992
2016-10-26,19.28105926513672,,23.566120147705078,16.5992431640625,48.634796142578125,21.542787551879883,41.046199798583984,22.629337310791016,18.099367141723633,59.05712127685547,35.82365798950195
2016-10-27,19.256271362304688,,23.478355407714844,16.64114761352539,48.30291748046875,21.515602111816406,40.859249114990234,22.09244728088379,17.991371154785156,59.331146240234375,35.5239143371582
2016-10-28,19.30584716796875,,23.414228439331055,16.56573486328125,48.592247009277344,21.492950439453125,41.030635833740234,22.150487899780273,18.04722785949707,58.04656982421875,35.442176818847656
2016-10-31,19.314105987548828,,23.161090850830078,16.54059410095215,48.685855865478516,21.483890533447266,41.131893157958984,22.455209732055664,18.40847396850586,57.686885833740234,35.46941375732422
2016-11-01,19.202560424804688,,23.164466857910156,16.473560333251953,48.26886749267578,21.298139572143555,40.95273208618164,22.012638092041016,18.07330322265625,57.37858581542969,35.219627380371094
2016-11-02,19.099275588989258,,22.90794563293457,16.3646297454834,48.09014892578125,21.16222381591797,40.8514518737793,21.67164421081543,17.84612464904785,57.07883071899414,35.006187438964844
2016-11-03,19.10341453552246,,22.999074935913086,16.38138771057129,48.0135612487793,20.95834732055664,40.571014404296875,21.577314376831055,17.913156509399414,56.539306640625,34.91535186767578
2016-11-04,19.169513702392578,,22.874183654785156,16.331117630004883,48.056114196777344,20.922100067138672,40.204872131347656,21.72242546081543,17.857301712036133,56.93324661254883,34.84721755981445
2016-11-07,19.46283721923828,,23.366979598999023,16.741701126098633,49.2390251159668,21.375164031982422,40.882606506347656,22.12146759033203,18.17012596130371,58.389129638671875,35.65108108520508
